response_id,company,employee_id,title,role_level,team_segment,location,tenure_band,tenure_months,response_date,B1,B2,B3,B4,B5,C1,C2,C3,C4,C5,D1,D2,D3,D4,D5,E1,E2,E3,E4,F1,F2,F3,F4,G1,G2,G3,G4,H1,H2,H3,H4,I1,I2,I3,I4,J1,J2,J3,J4,K1,K2,K3,K4,K5,L1,L2,L3
DT-2026Q2-0308,DemoTech,DT-10308,Commercial AE,Individual Contributor,Commercial,Remote — EMEA,1–2 years,15,2025-05-20,4,3,3,4,5,4,4,3,4,4,4,3,2,3,4,3,4,3,3,4,3,4,4,4,4,2,3,2,2,2,3,3,3,2,4,3,3,5,4,4,4,4,3,5,Security questionnaire responses are copy-paste from last year and buyers catch it.,Build demo environment stability into our own dogfooding SLA.,We say we're PLG-plus-sales but the field motion still feels like pure enterprise.
DT-2026Q2-0309,DemoTech,DT-10309,Sales Engineer,Individual Contributor,Enterprise,Remote — Canada,0–6 months,3,2025-05-19,3,1,4,4,3,3,4,5,5,1,1,2,3,2,3,3,2,2,2,3,3,4,3,3,2,2,5,2,3,4,2,3,4,2,3,2,3,4,3,3,3,4,3,3,Enablement content is built for Commercial but I'm Enterprise — I adapt everything.,"Tighten MQL criteria — fewer leads, higher quality.",Marketing promises 'demo transformation in 30 days' and buyers expect magic on call one.
DT-2026Q2-0310,DemoTech,DT-10310,Sales Engineer,Individual Contributor,Enterprise,Remote — EMEA,5+ years,99,2025-05-23,3,4,4,4,2,5,4,5,4,5,4,3,3,3,3,3,2,3,3,2,3,3,3,5,2,3,4,2,3,4,4,4,3,4,2,5,5,3,3,3,4,4,3,3,Product marketing launches features before sales knows how to position them.,"Tighten MQL criteria — fewer leads, higher quality.",Territory carve-up left me with a lot of long-dormant accounts and no warm inbound.
DT-2026Q2-0311,DemoTech,DT-10311,SDR,Individual Contributor,Commercial,Remote — US West,5+ years,80,2025-04-23,5,4,4,3,3,5,4,4,2,2,2,3,2,4,5,3,3,2,2,3,4,4,2,3,4,5,4,2,2,3,2,3,4,4,3,2,4,3,5,4,3,4,4,3,Legal review on enterprise deals takes 2–3 weeks and champions go dark.,Build demo environment stability into our own dogfooding SLA.,Marketing promises 'demo transformation in 30 days' and buyers expect magic on call one.
DT-2026Q2-0312,DemoTech,DT-10312,Solutions Consultant,Individual Contributor,Mid-Market,"Austin, TX",1–2 years,24,2025-05-15,4,3,2,3,4,4,5,4,5,4,4,3,4,4,3,3,2,5,2,4,3,2,4,4,3,3,5,4,4,2,3,5,2,2,3,4,5,5,3,5,2,5,5,2,We need ROI calculators for mid-market CFOs — I build them in Google Sheets weekly.,Cap legal review SLA at 5 business days for deals under $150K ARR.,
DT-2026Q2-0313,DemoTech,DT-10313,SDR,Individual Contributor,Commercial,Remote — EMEA,1–2 years,17,2025-05-16,4,3,2,4,5,4,5,5,4,4,2,2,4,4,4,4,3,4,3,3,3,2,5,2,2,3,2,2,3,2,4,4,2,2,3,3,3,4,5,5,5,5,2,3,SPIFF rules changed mid-quarter and nobody could explain the clawback logic.,Give remote reps the same GTM briefings HQ gets in hallway conversations.,Deal desk gives different pricing guidance depending on who is on shift.
DT-2026Q2-0314,DemoTech,DT-10314,Solutions Consultant,Individual Contributor,Mid-Market,"San Francisco, CA (HQ)",0–6 months,5,2025-05-01,2,2,4,3,3,3,4,4,5,3,3,5,3,3,3,3,3,3,2,3,5,3,3,5,4,3,2,3,2,3,2,5,4,4,2,4,2,3,3,4,3,5,3,3,SE coverage is thin — I wait three days for a technical win on competitive deals.,Give remote reps the same GTM briefings HQ gets in hallway conversations.,We need ROI calculators for mid-market CFOs — I build them in Google Sheets weekly.
DT-2026Q2-0315,DemoTech,DT-10315,Sales Manager,Front-line Manager,Commercial,"Denver, CO",5+ years,107,2025-04-02,4,4,3,5,3,4,5,5,3,5,4,2,3,4,4,3,4,3,2,3,3,5,4,4,4,5,5,3,5,2,2,4,4,3,4,5,4,3,4,3,4,5,3,5,We need ROI calculators for mid-market CFOs — I build them in Google Sheets weekly.,Standardize SDR-to-AE handoff notes with required fields in Salesforce.,Security questionnaire responses are copy-paste from last year and buyers catch it.
DT-2026Q2-0316,DemoTech,DT-10316,Enterprise AE,Individual Contributor,Enterprise,"Toronto, Canada",0–6 months,4,2025-04-07,2,3,4,3,5,3,4,4,3,3,5,4,4,4,5,2,2,3,2,4,3,3,4,2,3,4,3,2,2,2,1,2,2,5,3,5,2,1,4,3,4,5,4,2,Legal review on enterprise deals takes 2–3 weeks and champions go dark.,Standardize SDR-to-AE handoff notes with required fields in Salesforce.,Product marketing launches features before sales knows how to position them.
DT-2026Q2-0317,DemoTech,DT-10317,Sales Manager,Front-line Manager,Enterprise,"San Francisco, CA (HQ)",0–6 months,1,2025-05-07,5,2,4,3,4,2,3,3,4,3,3,3,3,3,3,3,4,4,4,3,3,2,2,2,3,2,5,3,2,4,3,4,3,3,4,3,3,4,4,4,5,4,4,3,The Commercial team culture is strong — people share what works on Slack.,Build demo environment stability into our own dogfooding SLA.,
DT-2026Q2-0318,DemoTech,DT-10318,Sales Enablement Manager,Individual Contributor,Corporate / GTM,"Toronto, Canada",5+ years,100,2025-04-18,3,5,4,5,4,4,4,4,5,5,3,3,3,3,2,4,4,3,2,3,3,4,4,3,3,4,3,2,5,3,3,4,2,3,3,4,5,4,3,5,4,5,4,5,Onboarding was strong on product but weak on enterprise procurement cycles.,Give remote reps the same GTM briefings HQ gets in hallway conversations.,"Remote reps feel last to know when GTM strategy shifts — HQ decides, field executes."
DT-2026Q2-0319,DemoTech,DT-10319,Commercial AE,Individual Contributor,Commercial,"Austin, TX",5+ years,72,2025-05-04,3,4,3,3,3,3,4,3,4,5,4,4,4,3,2,2,3,3,3,5,5,3,3,4,5,4,4,4,2,4,3,4,4,3,5,3,3,5,2,3,3,4,3,4,Product marketing launches features before sales knows how to position them.,Cap legal review SLA at 5 business days for deals under $150K ARR.,Stage definitions change every quarter and my manager interprets them differently than RevOps.
DT-2026Q2-0320,DemoTech,DT-10320,Commercial AE,Individual Contributor,Commercial,"Denver, CO",1–2 years,15,2025-04-23,4,4,3,4,3,4,5,4,5,4,4,4,4,5,3,3,1,4,4,4,3,3,2,5,4,3,5,2,3,2,2,4,3,4,3,4,5,4,3,5,3,3,4,3,Legal review on enterprise deals takes 2–3 weeks and champions go dark.,Standardize SDR-to-AE handoff notes with required fields in Salesforce.,
DT-2026Q2-0321,DemoTech,DT-10321,Sales Manager,Front-line Manager,Commercial,Remote — US East,2–5 years,38,2025-04-18,5,3,5,5,3,4,3,4,5,3,2,1,4,4,3,3,3,4,3,4,5,2,5,5,4,4,3,5,2,2,5,3,3,3,5,3,2,3,3,2,3,3,4,4,"I want more live role-play on CFO objections, not another recorded webinar.",Publish a single source of truth for stage definitions and enforce it in Gong.,Competitive battlecards are three months stale the moment a competitor ships something.
DT-2026Q2-0322,DemoTech,DT-10322,BDR,Individual Contributor,Mid-Market,Remote — US East,1–2 years,15,2025-04-08,3,4,5,3,3,4,5,3,4,4,4,3,3,2,4,3,2,3,2,2,3,4,2,2,4,3,3,1,3,3,2,5,5,4,1,2,4,5,4,4,5,4,3,5,SE coverage is thin — I wait three days for a technical win on competitive deals.,Build demo environment stability into our own dogfooding SLA.,"MQLs from the last campaign were mostly students and consultants, not buyers."
DT-2026Q2-0323,DemoTech,DT-10323,Solutions Consultant,Individual Contributor,Mid-Market,Remote — US West,1–2 years,21,2025-04-12,2,4,4,3,4,4,5,3,4,4,3,4,2,3,3,3,2,2,3,2,5,4,3,4,3,5,3,2,2,3,2,3,4,5,3,4,4,3,4,3,4,3,5,3,Deal desk gives different pricing guidance depending on who is on shift.,Cap legal review SLA at 5 business days for deals under $150K ARR.,
DT-2026Q2-0324,DemoTech,DT-10324,SDR,Individual Contributor,Commercial,Remote — EMEA,5+ years,101,2025-04-18,3,1,2,3,4,4,3,4,3,2,3,2,3,3,4,4,4,1,3,1,3,4,5,3,3,3,4,4,5,2,4,4,5,4,3,4,3,3,4,3,5,3,3,4,We have six different definitions of 'qualified' depending on who you ask.,Run monthly live objection labs instead of async enablement modules.,
DT-2026Q2-0325,DemoTech,DT-10325,Mid-Market AE,Individual Contributor,Mid-Market,"London, UK",2–5 years,46,2025-04-12,5,4,1,3,4,5,4,3,3,5,2,4,4,4,4,4,3,3,3,5,2,2,2,4,4,5,5,4,3,4,3,5,5,5,5,4,4,4,4,3,4,5,5,5,The Commercial team culture is strong — people share what works on Slack.,Simplify the comp plan to one page with worked examples.,"My manager runs tight pipeline reviews with real coaching, not just inspection."
DT-2026Q2-0326,DemoTech,DT-10326,Sales Manager,Front-line Manager,Commercial,Remote — US West,5+ years,80,2025-05-10,4,5,3,4,3,3,5,5,4,4,3,2,2,3,3,3,3,3,3,2,4,3,3,4,4,2,4,2,4,2,2,4,3,2,3,3,4,5,5,2,3,3,3,4,SE coverage is thin — I wait three days for a technical win on competitive deals.,Refresh ROI and CFO content for mid-market — stop making AEs rebuild decks.,
DT-2026Q2-0327,DemoTech,DT-10327,Mid-Market AE,Individual Contributor,Mid-Market,"Austin, TX",2–5 years,50,2025-05-14,4,5,5,5,4,4,5,3,5,3,4,4,4,3,3,2,4,3,4,5,4,4,3,5,3,2,4,3,3,5,3,3,5,3,2,4,5,5,4,4,4,5,4,4,"MQLs from the last campaign were mostly students and consultants, not buyers.",Standardize SDR-to-AE handoff notes with required fields in Salesforce.,We say we're PLG-plus-sales but the field motion still feels like pure enterprise.
DT-2026Q2-0328,DemoTech,DT-10328,Enterprise AE,Individual Contributor,Enterprise,Remote — US East,2–5 years,47,2025-04-24,3,4,4,2,3,2,4,4,3,2,4,5,4,3,4,4,4,2,4,2,3,4,4,4,4,4,4,3,3,2,2,4,3,4,5,3,4,2,4,4,4,4,3,4,SE coverage is thin — I wait three days for a technical win on competitive deals.,Simplify the comp plan to one page with worked examples.,
DT-2026Q2-0329,DemoTech,DT-10329,Enterprise AE,Individual Contributor,Enterprise,"Austin, TX",2–5 years,56,2025-05-23,4,3,4,5,4,5,4,5,5,4,5,3,4,4,4,3,4,4,3,4,2,3,4,3,5,1,3,2,3,2,3,4,5,2,3,4,5,4,4,3,4,3,4,5,Our demo platform is genuinely best-in-class — buyers feel it on the first call.,Cap legal review SLA at 5 business days for deals under $150K ARR.,RevOps fixed forecasting dashboards this quarter and it saved me hours every week.
DT-2026Q2-0330,DemoTech,DT-10330,Commercial AE,Individual Contributor,Commercial,"Denver, CO",0–6 months,6,2025-05-08,5,2,3,2,3,4,4,3,3,4,5,4,3,3,4,2,3,3,3,2,4,3,2,3,5,3,3,3,3,2,1,2,3,4,5,4,4,4,3,3,3,5,3,4,Legal review on enterprise deals takes 2–3 weeks and champions go dark.,Publish a single source of truth for stage definitions and enforce it in Gong.,"MQLs from the last campaign were mostly students and consultants, not buyers."
DT-2026Q2-0331,DemoTech,DT-10331,Mid-Market AE,Individual Contributor,Mid-Market,"Austin, TX",2–5 years,29,2025-05-04,5,5,4,4,4,5,4,2,3,3,3,3,5,4,3,3,2,4,4,5,4,3,3,4,4,3,3,4,2,3,3,3,4,5,4,5,2,3,4,3,3,4,3,4,The Commercial team culture is strong — people share what works on Slack.,Publish a single source of truth for stage definitions and enforce it in Gong.,"My manager runs tight pipeline reviews with real coaching, not just inspection."
DT-2026Q2-0332,DemoTech,DT-10332,SDR,Individual Contributor,Commercial,"New York, NY",2–5 years,47,2025-04-25,3,5,4,4,3,3,4,4,4,4,5,3,3,5,4,2,3,4,3,3,4,3,4,5,2,5,4,4,4,3,3,4,4,5,3,4,3,4,3,4,5,4,3,5,We need ROI calculators for mid-market CFOs — I build them in Google Sheets weekly.,Refresh ROI and CFO content for mid-market — stop making AEs rebuild decks.,Partner referrals arrive with no context and unrealistic close timelines.
DT-2026Q2-0333,DemoTech,DT-10333,Enterprise AE,Individual Contributor,Enterprise,"San Francisco, CA (HQ)",6–12 months,9,2025-04-06,3,3,3,3,4,4,4,4,2,4,4,2,3,3,3,4,3,5,3,2,4,3,4,5,4,2,3,3,2,2,3,5,4,2,3,5,3,5,3,4,5,4,4,2,SE coverage is thin — I wait three days for a technical win on competitive deals.,Standardize SDR-to-AE handoff notes with required fields in Salesforce.,Enablement content is built for Commercial but I'm Enterprise — I adapt everything.
DT-2026Q2-0334,DemoTech,DT-10334,BDR,Individual Contributor,Mid-Market,Remote — US East,2–5 years,38,2025-05-04,4,4,5,4,3,4,4,3,4,4,3,5,3,3,2,2,2,4,2,2,3,3,4,4,3,4,4,3,2,2,3,3,3,3,4,4,3,3,5,2,2,4,4,5,Product marketing launches features before sales knows how to position them.,Standardize SDR-to-AE handoff notes with required fields in Salesforce.,Security questionnaire responses are copy-paste from last year and buyers catch it.
DT-2026Q2-0335,DemoTech,DT-10335,RevOps Analyst,Individual Contributor,Corporate / GTM,"New York, NY",5+ years,100,2025-04-03,4,5,4,5,4,5,5,5,3,4,4,3,4,5,5,5,5,5,4,5,4,5,4,4,4,5,3,3,3,2,2,5,4,4,5,1,3,3,5,3,4,5,5,4,Legal review on enterprise deals takes 2–3 weeks and champions go dark.,Give remote reps the same GTM briefings HQ gets in hallway conversations.,Deal desk gives different pricing guidance depending on who is on shift.
DT-2026Q2-0336,DemoTech,DT-10336,SDR,Individual Contributor,Commercial,"London, UK",6–12 months,7,2025-05-07,4,3,4,5,5,2,5,5,3,3,3,4,3,2,3,2,3,4,4,3,3,3,4,4,4,4,4,3,3,4,3,3,3,2,3,4,4,3,4,3,2,4,4,3,Product roadmap slides don't match what I hear in discovery calls.,Publish a single source of truth for stage definitions and enforce it in Gong.,"I want more live role-play on CFO objections, not another recorded webinar."
DT-2026Q2-0337,DemoTech,DT-10337,Commercial AE,Individual Contributor,Commercial,"New York, NY",5+ years,72,2025-04-24,2,3,4,3,4,4,5,3,5,4,2,4,4,2,4,1,4,3,4,4,4,3,4,4,4,3,4,3,4,3,3,3,5,3,3,3,4,4,4,3,5,3,5,4,Product marketing launches features before sales knows how to position them.,Publish a single source of truth for stage definitions and enforce it in Gong.,
DT-2026Q2-0338,DemoTech,DT-10338,Mid-Market AE,Individual Contributor,Mid-Market,"Austin, TX",1–2 years,14,2025-04-05,4,4,5,3,3,5,3,4,5,3,4,4,4,4,2,2,3,3,5,5,4,4,3,4,3,5,2,4,2,2,5,2,3,4,4,3,5,4,4,4,5,5,3,3,We need ROI calculators for mid-market CFOs — I build them in Google Sheets weekly.,Staff one more SE per Enterprise pod for competitive bake-offs.,SE coverage is thin — I wait three days for a technical win on competitive deals.
DT-2026Q2-0339,DemoTech,DT-10339,BDR,Individual Contributor,Mid-Market,Remote — US East,5+ years,108,2025-05-08,4,4,4,4,3,4,4,4,3,5,2,3,4,3,4,4,2,2,3,4,2,5,3,3,4,3,2,2,4,3,3,3,2,4,3,2,5,4,3,5,3,4,3,3,"MQLs from the last campaign were mostly students and consultants, not buyers.",Publish a single source of truth for stage definitions and enforce it in Gong.,
DT-2026Q2-0340,DemoTech,DT-10340,Enterprise AE,Individual Contributor,Enterprise,"Toronto, Canada",1–2 years,17,2025-04-15,4,3,4,3,3,4,3,5,4,4,4,3,3,3,4,3,3,4,5,2,4,3,4,4,4,2,3,3,1,3,3,4,4,2,2,2,4,4,3,4,3,4,3,4,Legal review on enterprise deals takes 2–3 weeks and champions go dark.,Refresh ROI and CFO content for mid-market — stop making AEs rebuild decks.,
DT-2026Q2-0341,DemoTech,DT-10341,Sales Manager,Front-line Manager,Commercial,"San Francisco, CA (HQ)",6–12 months,11,2025-04-23,4,3,3,3,5,5,4,4,4,3,4,3,3,4,3,3,2,3,3,3,2,3,3,5,2,5,4,1,3,3,2,4,1,3,2,4,4,4,3,5,3,5,4,3,Legal review on enterprise deals takes 2–3 weeks and champions go dark.,Build demo environment stability into our own dogfooding SLA.,We say we're PLG-plus-sales but the field motion still feels like pure enterprise.
DT-2026Q2-0342,DemoTech,DT-10342,Commercial AE,Individual Contributor,Commercial,"Austin, TX",0–6 months,2,2025-05-26,4,4,4,4,4,4,3,3,4,3,3,1,4,3,4,2,4,4,1,4,2,4,4,3,3,3,4,4,4,3,4,4,3,3,3,3,3,3,5,3,3,4,2,4,Our demo platform is genuinely best-in-class — buyers feel it on the first call.,Run monthly live objection labs instead of async enablement modules.,
DT-2026Q2-0343,DemoTech,DT-10343,Commercial AE,Individual Contributor,Commercial,Remote — EMEA,5+ years,96,2025-04-12,3,3,2,4,4,5,4,3,3,4,2,4,3,1,4,3,1,2,4,3,4,2,4,3,4,3,4,2,2,2,5,3,3,2,4,4,3,5,4,3,4,4,3,2,"MQLs from the last campaign were mostly students and consultants, not buyers.",Build demo environment stability into our own dogfooding SLA.,SE coverage is thin — I wait three days for a technical win on competitive deals.
DT-2026Q2-0344,DemoTech,DT-10344,Commercial AE,Individual Contributor,Commercial,"Austin, TX",1–2 years,22,2025-04-17,2,4,4,2,5,4,3,4,3,3,3,3,3,4,4,3,4,4,3,5,3,3,3,4,3,4,5,5,2,4,2,3,3,5,4,5,5,4,4,4,2,5,3,4,Deal desk gives different pricing guidance depending on who is on shift.,Build demo environment stability into our own dogfooding SLA.,
DT-2026Q2-0345,DemoTech,DT-10345,BDR,Individual Contributor,Mid-Market,Remote — US East,6–12 months,11,2025-04-11,3,4,3,2,4,4,4,4,4,3,3,4,3,2,1,1,4,3,2,2,2,2,2,3,3,3,3,4,2,2,4,4,4,2,3,3,3,3,1,4,3,5,2,3,RevOps fixed forecasting dashboards this quarter and it saved me hours every week.,Cap legal review SLA at 5 business days for deals under $150K ARR.,
DT-2026Q2-0346,DemoTech,DT-10346,Mid-Market AE,Individual Contributor,Mid-Market,"London, UK",6–12 months,7,2025-04-22,3,2,4,3,4,5,5,4,4,5,3,4,3,3,4,3,2,3,2,3,5,3,3,3,3,3,2,3,2,3,2,3,4,2,4,4,4,3,5,5,4,2,4,4,Product marketing launches features before sales knows how to position them.,"Tighten MQL criteria — fewer leads, higher quality.",Deal desk gives different pricing guidance depending on who is on shift.
DT-2026Q2-0347,DemoTech,DT-10347,Enterprise AE,Individual Contributor,Enterprise,"San Francisco, CA (HQ)",5+ years,83,2025-05-10,4,4,2,3,5,4,5,4,4,4,4,2,5,3,3,3,4,2,4,4,4,4,3,4,4,5,4,3,1,2,2,4,3,4,4,3,4,3,4,3,4,4,3,4,Security questionnaire responses are copy-paste from last year and buyers catch it.,Publish a single source of truth for stage definitions and enforce it in Gong.,Product marketing launches features before sales knows how to position them.
DT-2026Q2-0348,DemoTech,DT-10348,Sales Manager,Front-line Manager,Commercial,"Austin, TX",0–6 months,1,2025-05-08,4,4,3,3,4,4,3,4,2,3,3,4,3,3,5,4,3,4,5,3,4,3,3,3,4,5,4,3,3,2,2,1,3,3,3,2,4,3,3,3,4,5,2,3,Deal desk gives different pricing guidance depending on who is on shift.,Simplify the comp plan to one page with worked examples.,All-hands celebrates product velocity; sellers are drowning in half-baked releases.
DT-2026Q2-0349,DemoTech,DT-10349,Enterprise AE,Individual Contributor,Enterprise,"Austin, TX",6–12 months,12,2025-05-06,3,3,3,3,2,5,4,5,4,4,3,4,4,3,3,3,2,3,2,4,3,3,4,4,2,3,4,2,3,2,2,4,4,2,4,4,4,3,3,4,3,4,4,4,Our demo platform is genuinely best-in-class — buyers feel it on the first call.,Refresh ROI and CFO content for mid-market — stop making AEs rebuild decks.,"My manager runs tight pipeline reviews with real coaching, not just inspection."
DT-2026Q2-0350,DemoTech,DT-10350,Mid-Market AE,Individual Contributor,Mid-Market,"San Francisco, CA (HQ)",1–2 years,21,2025-04-26,4,3,4,3,4,4,5,3,4,4,4,4,3,4,3,2,3,2,4,2,4,4,4,4,3,4,4,2,3,2,3,4,4,2,4,4,4,4,3,3,5,3,2,5,Legal review on enterprise deals takes 2–3 weeks and champions go dark.,Standardize SDR-to-AE handoff notes with required fields in Salesforce.,We need ROI calculators for mid-market CFOs — I build them in Google Sheets weekly.
DT-2026Q2-0351,DemoTech,DT-10351,Mid-Market AE,Individual Contributor,Mid-Market,Remote — Canada,0–6 months,2,2025-05-06,3,3,2,2,3,4,3,3,3,2,2,3,4,2,2,2,2,3,3,2,3,2,2,2,3,3,3,3,2,2,4,4,2,3,2,2,3,3,4,4,4,5,4,2,Partner referrals arrive with no context and unrealistic close timelines.,Build demo environment stability into our own dogfooding SLA.,We need ROI calculators for mid-market CFOs — I build them in Google Sheets weekly.
DT-2026Q2-0352,DemoTech,DT-10352,Solutions Consultant,Individual Contributor,Mid-Market,"New York, NY",2–5 years,38,2025-05-16,4,3,5,4,4,4,4,4,3,4,3,4,4,3,2,2,4,3,4,3,5,4,3,3,5,3,4,2,3,4,3,4,3,5,3,4,4,5,3,5,3,3,4,4,Legal review on enterprise deals takes 2–3 weeks and champions go dark.,Run monthly live objection labs instead of async enablement modules.,Enablement content is built for Commercial but I'm Enterprise — I adapt everything.
DT-2026Q2-0353,DemoTech,DT-10353,SDR,Individual Contributor,Commercial,"New York, NY",0–6 months,2,2025-04-01,3,5,4,4,3,4,4,3,4,4,2,3,3,4,4,3,3,3,3,3,3,4,1,4,5,3,3,3,3,2,2,3,2,4,3,4,2,5,3,3,3,5,4,2,Legal review on enterprise deals takes 2–3 weeks and champions go dark.,Run monthly live objection labs instead of async enablement modules.,Partner referrals arrive with no context and unrealistic close timelines.
DT-2026Q2-0354,DemoTech,DT-10354,Mid-Market AE,Individual Contributor,Mid-Market,"Denver, CO",0–6 months,3,2025-05-27,3,4,3,3,3,3,3,4,5,3,2,2,4,3,3,3,4,4,4,3,2,4,3,4,5,4,3,4,3,2,4,2,2,1,2,5,2,5,3,3,4,4,3,4,Product roadmap slides don't match what I hear in discovery calls.,Publish a single source of truth for stage definitions and enforce it in Gong.,Competitive battlecards are three months stale the moment a competitor ships something.
DT-2026Q2-0355,DemoTech,DT-10355,SDR,Individual Contributor,Commercial,"Austin, TX",1–2 years,16,2025-05-05,5,3,5,4,3,3,3,4,3,3,5,3,3,3,3,3,3,1,4,2,3,3,4,5,4,3,3,3,3,4,4,3,3,2,4,3,4,3,3,4,4,4,5,3,Marketing promises 'demo transformation in 30 days' and buyers expect magic on call one.,Staff one more SE per Enterprise pod for competitive bake-offs.,
